   87.9     -4.9312E-02
   85.1     -4.4048E-02
   82.3     -5.3164E-02
   79.5     -5.9644E-02
   76.7     -1.0945E-01
   73.9     -2.0291E-01
   71.2     -2.4108E-01
   68.4     -2.4081E-01
   65.6     -2.6101E-01
   62.8     -3.2103E-01
   60.0     -4.0571E-01
   57.2     -5.4037E-01
   54.4     -6.4039E-01
   51.6     -7.2298E-01
   48.8     -8.1639E-01
   46.0     -9.2621E-01
   43.3     -9.8897E-01
   40.5     -9.8597E-01
   37.7     -9.7489E-01
   34.9     -9.3818E-01
   32.1     -8.6534E-01
   29.3     -7.8154E-01
   26.5     -6.9396E-01
   23.7     -6.3063E-01
   20.9     -5.5437E-01
   18.1     -4.6174E-01
   15.3     -3.7607E-01
   12.6     -3.0750E-01
    9.8     -2.4252E-01
    7.0     -1.9482E-01
    4.2     -1.7752E-01
    1.4     -1.6673E-01
   -1.4     -1.7069E-01
   -4.2     -1.7713E-01
   -7.0     -1.8529E-01
   -9.8     -1.9893E-01
  -12.6     -2.0781E-01
  -15.3     -2.1545E-01
  -18.1     -2.1293E-01
  -20.9     -2.1031E-01
  -23.7     -2.0585E-01
  -26.5     -1.9733E-01
  -29.3     -1.8016E-01
  -32.1     -1.5865E-01
  -34.9     -1.3964E-01
  -37.7     -1.1275E-01
  -40.5     -8.6695E-02
  -43.3     -6.5939E-02
  -46.0     -5.1199E-02
  -48.8     -4.0494E-02
  -51.6     -3.1827E-02
  -54.4     -2.5862E-02
  -57.2     -2.0695E-02
  -60.0     -1.6186E-02
  -62.8     -1.2796E-02
  -65.6     -6.9568E-03
  -68.4     -4.6817E-03
  -71.2     -1.8949E-03
  -73.9     -1.4769E-03
  -76.7     -1.5003E-03
  -79.5     -8.3584E-04
  -82.3     -6.0227E-04
  -85.1     -6.0525E-04
  -87.9     -4.8422E-04
