   87.9      5.9380E+01
   85.1      5.9603E+01
   82.3      6.1656E+01
   79.5      6.3769E+01
   76.7      6.8194E+01
   73.9      7.6192E+01
   71.2      8.7821E+01
   68.4      9.6156E+01
   65.6      1.0363E+02
   62.8      1.1428E+02
   60.0      1.2493E+02
   57.2      1.3952E+02
   54.4      1.5380E+02
   51.6      1.6705E+02
   48.8      1.8058E+02
   46.0      1.9592E+02
   43.3      2.1315E+02
   40.5      2.2737E+02
   37.7      2.4291E+02
   34.9      2.5286E+02
   32.1      2.6163E+02
   29.3      2.6513E+02
   26.5      2.7626E+02
   23.7      2.8610E+02
   20.9      2.9069E+02
   18.1      2.9661E+02
   15.3      3.0980E+02
   12.6      3.1901E+02
    9.8      3.1666E+02
    7.0      3.1621E+02
    4.2      3.1883E+02
    1.4      3.2236E+02
   -1.4      3.2902E+02
   -4.2      3.3077E+02
   -7.0      3.2694E+02
   -9.8      3.2186E+02
  -12.6      3.1348E+02
  -15.3      3.0363E+02
  -18.1      2.9599E+02
  -20.9      2.9248E+02
  -23.7      2.8785E+02
  -26.5      2.8317E+02
  -29.3      2.7745E+02
  -32.1      2.7223E+02
  -34.9      2.6507E+02
  -37.7      2.5340E+02
  -40.5      2.3789E+02
  -43.3      2.1975E+02
  -46.0      2.0194E+02
  -48.8      1.8633E+02
  -51.6      1.7263E+02
  -54.4      1.5843E+02
  -57.2      1.4117E+02
  -60.0      1.2490E+02
  -62.8      1.1233E+02
  -65.6      8.9046E+01
  -68.4      7.4754E+01
  -71.2      6.2214E+01
  -73.9      5.7764E+01
  -76.7      5.4008E+01
  -79.5      4.8023E+01
  -82.3      4.6617E+01
  -85.1      4.5195E+01
  -87.9      4.4142E+01
   87.9      5.9498E+01
   85.1      5.9721E+01
   82.3      6.1771E+01
   79.5      6.3891E+01
   76.7      6.8327E+01
   73.9      7.6363E+01
   71.2      8.8083E+01
   68.4      9.6512E+01
   65.6      1.0400E+02
   62.8      1.1469E+02
   60.0      1.2543E+02
   57.2      1.4017E+02
   54.4      1.5468E+02
   51.6      1.6810E+02
   48.8      1.8168E+02
   46.0      1.9710E+02
   43.3      2.1445E+02
   40.5      2.2877E+02
   37.7      2.4431E+02
   34.9      2.5412E+02
   32.1      2.6279E+02
   29.3      2.6610E+02
   26.5      2.7716E+02
   23.7      2.8693E+02
   20.9      2.9146E+02
   18.1      2.9735E+02
   15.3      3.1049E+02
   12.6      3.1963E+02
    9.8      3.1717E+02
    7.0      3.1660E+02
    4.2      3.1917E+02
    1.4      3.2268E+02
   -1.4      3.2934E+02
   -4.2      3.3110E+02
   -7.0      3.2729E+02
   -9.8      3.2224E+02
  -12.6      3.1390E+02
  -15.3      3.0399E+02
  -18.1      2.9635E+02
  -20.9      2.9283E+02
  -23.7      2.8820E+02
  -26.5      2.8354E+02
  -29.3      2.7780E+02
  -32.1      2.7255E+02
  -34.9      2.6538E+02
  -37.7      2.5366E+02
  -40.5      2.3811E+02
  -43.3      2.1993E+02
  -46.0      2.0209E+02
  -48.8      1.8644E+02
  -51.6      1.7273E+02
  -54.4      1.5851E+02
  -57.2      1.4123E+02
  -60.0      1.2496E+02
  -62.8      1.1238E+02
  -65.6      8.9081E+01
  -68.4      7.4782E+01
  -71.2      6.2235E+01
  -73.9      5.7784E+01
  -76.7      5.4026E+01
  -79.5      4.8040E+01
  -82.3      4.6633E+01
  -85.1      4.5210E+01
  -87.9      4.4157E+01
