   0.0	  176.14	  177.23	  178.35	  179.50	 -179.31	 -178.09	 -176.84	 -175.55	 -174.22	 -172.86	 -171.47	 -170.04	 -168.58	 -167.09	 -165.57	 -164.01	 -162.43	 -160.82	 -159.19	 -157.53	 -155.85	 -154.15	 -152.44	 -150.72	 -148.98	 -147.24	 -145.50	 -143.76	 -142.02	 -140.28	 -138.56	 -136.85	 -135.15	 -133.47	 -131.81	 -130.18	 -128.57	 -126.99	 -125.43	 -123.91	 -122.42	 -120.96	 -119.53	 -118.14	 -116.78	 -115.45	 -114.16	 -112.91	 -111.69	 -110.50	 -109.35	 -108.23	 -107.14	 -106.08
   1.0	  176.97	  178.05	  179.16	 -179.70	 -178.52	 -177.32	 -176.08	 -174.81	 -173.50	 -172.17	 -170.80	 -169.40	 -167.97	 -166.51	 -165.02	 -163.50	 -161.96	 -160.39	 -158.80	 -157.18	 -155.55	 -153.90	 -152.24	 -150.56	 -148.88	 -147.19	 -145.50	 -143.81	 -142.12	 -140.44	 -138.76	 -137.10	 -135.45	 -133.82	 -132.20	 -130.61	 -129.04	 -127.50	 -125.98	 -124.49	 -123.03	 -121.60	 -120.20	 -118.83	 -117.50	 -116.19	 -114.92	 -113.68	 -112.48	 -111.30	 -110.16	 -109.05	 -107.97	 -106.92
   2.0	  177.77	  178.84	  179.94	 -178.92	 -177.76	 -176.57	 -175.35	 -174.10	 -172.82	 -171.50	 -170.16	 -168.79	 -167.39	 -165.96	 -164.50	 -163.02	 -161.51	 -159.98	 -158.43	 -156.86	 -155.27	 -153.66	 -152.05	 -150.42	 -148.78	 -147.14	 -145.50	 -143.86	 -142.22	 -140.58	 -138.95	 -137.34	 -135.73	 -134.14	 -132.57	 -131.02	 -129.49	 -127.98	 -126.50	 -125.04	 -123.61	 -122.21	 -120.84	 -119.50	 -118.18	 -116.90	 -115.65	 -114.43	 -113.24	 -112.08	 -110.94	 -109.84	 -108.77	 -107.73
   3.0	  178.55	  179.61	 -179.30	 -178.18	 -177.04	 -175.86	 -174.66	 -173.42	 -172.16	 -170.87	 -169.55	 -168.21	 -166.83	 -165.43	 -164.01	 -162.56	 -161.09	 -159.59	 -158.08	 -156.55	 -155.00	 -153.44	 -151.87	 -150.28	 -148.69	 -147.10	 -145.50	 -143.90	 -142.31	 -140.72	 -139.13	 -137.56	 -136.00	 -134.45	 -132.92	 -131.41	 -129.91	 -128.44	 -126.99	 -125.57	 -124.17	 -122.79	 -121.45	 -120.13	 -118.84	 -117.58	 -116.34	 -115.14	 -113.96	 -112.82	 -111.70	 -110.61	 -109.55	 -108.51
   4.0	  179.29	 -179.66	 -178.58	 -177.47	 -176.34	 -175.18	 -173.99	 -172.78	 -171.53	 -170.27	 -168.97	 -167.65	 -166.30	 -164.93	 -163.54	 -162.12	 -160.68	 -159.23	 -157.75	 -156.26	 -154.75	 -153.23	 -151.70	 -150.15	 -148.61	 -147.05	 -145.50	 -143.95	 -142.39	 -140.85	 -139.30	 -137.77	 -136.25	 -134.74	 -133.25	 -131.77	 -130.32	 -128.88	 -127.46	 -126.07	 -124.70	 -123.35	 -122.03	 -120.73	 -119.47	 -118.22	 -117.01	 -115.82	 -114.66	 -113.53	 -112.42	 -111.34	 -110.29	 -109.27
   5.0	 -179.99	 -178.95	 -177.88	 -176.79	 -175.67	 -174.52	 -173.35	 -172.16	 -170.93	 -169.69	 -168.42	 -167.12	 -165.80	 -164.46	 -163.09	 -161.71	 -160.30	 -158.88	 -157.43	 -155.98	 -154.51	 -153.03	 -151.53	 -150.03	 -148.52	 -147.01	 -145.50	 -143.99	 -142.48	 -140.97	 -139.47	 -137.97	 -136.49	 -135.02	 -133.57	 -132.12	 -130.70	 -129.29	 -127.91	 -126.54	 -125.20	 -123.88	 -122.58	 -121.31	 -120.07	 -118.84	 -117.65	 -116.48	 -115.33	 -114.21	 -113.12	 -112.05	 -111.01	 -110.00
   6.0	 -179.29	 -178.26	 -177.21	 -176.13	 -175.02	 -173.89	 -172.74	 -171.56	 -170.36	 -169.13	 -167.88	 -166.61	 -165.32	 -164.00	 -162.67	 -161.31	 -159.94	 -158.54	 -157.14	 -155.71	 -154.28	 -152.83	 -151.38	 -149.92	 -148.45	 -146.97	 -145.50	 -144.03	 -142.55	 -141.08	 -139.62	 -138.17	 -136.72	 -135.29	 -133.86	 -132.46	 -131.06	 -129.69	 -128.33	 -127.00	 -125.68	 -124.39	 -123.12	 -121.87	 -120.64	 -119.44	 -118.26	 -117.11	 -115.98	 -114.87	 -113.79	 -112.74	 -111.71	 -110.70
   7.0	 -178.62	 -177.60	 -176.56	 -175.49	 -174.40	 -173.29	 -172.15	 -170.99	 -169.81	 -168.60	 -167.38	 -166.13	 -164.86	 -163.57	 -162.26	 -160.93	 -159.59	 -158.23	 -156.85	 -155.46	 -154.06	 -152.65	 -151.23	 -149.81	 -148.37	 -146.94	 -145.50	 -144.06	 -142.63	 -141.19	 -139.77	 -138.35	 -136.94	 -135.54	 -134.15	 -132.77	 -131.41	 -130.07	 -128.74	 -127.43	 -126.14	 -124.87	 -123.62	 -122.40	 -121.19	 -120.01	 -118.85	 -117.71	 -116.60	 -115.51	 -114.44	 -113.40	 -112.38	 -111.38
   8.0	 -177.98	 -176.97	 -175.94	 -174.88	 -173.81	 -172.71	 -171.59	 -170.44	 -169.28	 -168.10	 -166.89	 -165.66	 -164.42	 -163.15	 -161.87	 -160.57	 -159.26	 -157.93	 -156.58	 -155.22	 -153.86	 -152.48	 -151.09	 -149.70	 -148.30	 -146.90	 -145.50	 -144.10	 -142.70	 -141.30	 -139.91	 -138.52	 -137.14	 -135.78	 -134.42	 -133.07	 -131.74	 -130.43	 -129.13	 -127.85	 -126.58	 -125.34	 -124.11	 -122.90	 -121.72	 -120.56	 -119.41	 -118.29	 -117.19	 -116.12	 -115.06	 -114.03	 -113.02	 -112.04
   9.0	 -177.35	 -176.35	 -175.33	 -174.29	 -173.23	 -172.15	 -171.04	 -169.92	 -168.77	 -167.61	 -166.42	 -165.22	 -164.00	 -162.76	 -161.50	 -160.23	 -158.94	 -157.64	 -156.32	 -155.00	 -153.66	 -152.31	 -150.96	 -149.60	 -148.24	 -146.87	 -145.50	 -144.13	 -142.76	 -141.40	 -140.04	 -138.69	 -137.34	 -136.00	 -134.68	 -133.36	 -132.06	 -130.77	 -129.50	 -128.24	 -127.00	 -125.78	 -124.58	 -123.39	 -122.23	 -121.08	 -119.96	 -118.85	 -117.77	 -116.71	 -115.67	 -114.65	 -113.65	 -112.67
