   0.0	   -0.00	   -0.00	    0.00	   66.28	   61.09	    0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   70.60	  143.41	  171.26	  139.04	  123.37	  148.95	  195.68	  243.64	  282.05	  278.81	  231.77	  167.58	  131.08	  127.33	  117.10
   1.0	   -0.00	   -0.00	   -0.00	   -0.00	   22.10	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   56.21	  141.85	  186.36	  143.16	    0.00	  100.27	  176.89	  223.19	  201.50	  158.08	  140.86	  140.06	  132.65	  132.65	   99.59
   2.0	   -0.00	   -0.00	   -0.00	   -0.00	    0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   56.21	  141.85	  186.36	  143.16	    0.00	  100.27	  135.72	  223.19	  201.50	  158.08	  140.86	  140.06	  132.65	  132.65	   86.70
   3.0	   26.45	    0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	    0.00	  117.54	  171.21	  129.20	    0.00	    0.00	  106.35	  156.14	  147.92	  159.67	  167.08	  163.17	  143.59	  143.59	   73.70
   4.0	   68.31	    0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	    0.00	  100.72	    0.00	   -0.00	   -0.00	    0.00	    0.00	  137.20	  179.61	  184.07	  160.73	  130.05	  130.05	    0.00
   5.0	  110.33	    0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	    0.00	    0.00	   -0.00	   -0.00	   -0.00	    0.00	   87.19	  125.49	  116.31	   92.92	   72.52	    0.00	    0.00
   6.0	  123.78	  123.78	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00
   7.0	  110.05	  110.05	    0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	    0.00	    0.00	    4.83	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	    0.00	    0.00	   -0.00	    0.00	  166.95	  276.85	  284.88	  213.98	  141.58	   99.76	   68.96	    0.00	    0.00	    0.00	  242.85
   8.0	  106.66	  106.66	    0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	    0.00	   19.65	   25.76	   25.73	   23.11	   18.33	   13.29	    9.58	    0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	    0.00	   50.68	    0.00	    0.00	  135.03	  308.11	  482.74	  526.80	  434.98	  297.76	  196.64	  147.55	  150.03	  215.67	  215.67	  387.30
   9.0	  132.71	  132.71	   33.98	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	    0.00	    0.00	    0.00	  112.93	  134.97	  127.22	  102.79	   77.37	   55.24	   41.48	   35.15	   28.75	   23.36	   19.57	    0.00	    0.00	    0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   -0.00	   11.58	   50.91	  113.65	  154.30	  167.25	  228.28	  376.64	  532.48	  596.21	  537.48	  405.12	  295.56	  260.72	  291.46	  360.60	  360.60	  455.31
