   87.9      6.8882E+01
   85.1      6.9243E+01
   82.3      7.1715E+01
   79.5      7.3179E+01
   76.7      8.2814E+01
   73.9      9.4552E+01
   71.2      1.0482E+02
   68.4      1.1917E+02
   65.6      1.2961E+02
   62.8      1.4158E+02
   60.0      1.5316E+02
   57.2      1.6634E+02
   54.4      1.7821E+02
   51.6      1.8976E+02
   48.8      2.0327E+02
   46.0      2.2064E+02
   43.3      2.3757E+02
   40.5      2.5185E+02
   37.7      2.6589E+02
   34.9      2.7815E+02
   32.1      2.8729E+02
   29.3      2.9492E+02
   26.5      3.0390E+02
   23.7      3.1113E+02
   20.9      3.1550E+02
   18.1      3.2109E+02
   15.3      3.2651E+02
   12.6      3.3191E+02
    9.8      3.3015E+02
    7.0      3.2726E+02
    4.2      3.3150E+02
    1.4      3.4103E+02
   -1.4      3.4600E+02
   -4.2      3.4663E+02
   -7.0      3.4520E+02
   -9.8      3.4290E+02
  -12.6      3.3916E+02
  -15.3      3.3459E+02
  -18.1      3.2856E+02
  -20.9      3.2199E+02
  -23.7      3.1522E+02
  -26.5      3.0867E+02
  -29.3      3.0049E+02
  -32.1      2.9142E+02
  -34.9      2.8163E+02
  -37.7      2.6710E+02
  -40.5      2.5215E+02
  -43.3      2.3692E+02
  -46.0      2.2104E+02
  -48.8      2.0433E+02
  -51.6      1.8876E+02
  -54.4      1.7338E+02
  -57.2      1.5712E+02
  -60.0      1.4282E+02
  -62.8      1.3172E+02
  -65.6      1.0774E+02
  -68.4      9.1581E+01
  -71.2      7.1876E+01
  -73.9      6.6951E+01
  -76.7      6.4021E+01
  -79.5      5.8635E+01
  -82.3      5.6221E+01
  -85.1      5.3641E+01
  -87.9      5.1436E+01
